Date,Store,Bike Type,Sales,Profit
31/08/2023,Dulwich,Gravel,638.73,166.0698
31/08/2023,Westminster,Mountain,6.672,2.1684
31/08/2023,Notting Hill,Road,569.568,7.1196
31/08/2023,Mayfair,Gravel,8.376,2.7222
31/08/2023,Brixton,Gravel,229.544,83.2097
31/08/2023,Richmond,Mountain,689.408,77.5584
31/08/2023,Peckham,Gravel,204.694,10.5033
31/08/2023,Peckham,Road,149.73,43.4217
31/08/2023,Croydon,Mountain,6.208,0.6984
01/09/2023,Wimbledon,Gravel,19.99,6.7966
01/09/2023,Dulwich,Road,314.6,103.818
01/09/2023,Chelsea,Mountain,7.58,2.9562
01/09/2023,Westminster,Gravel,22.92,8.022
01/09/2023,Notting Hill,Gravel,498.26,134.5302
01/09/2023,Fulham,Gravel,114.9,39.066
01/09/2023,Tottenham,Road,283.56,45.3696
02/09/2023,Wimbledon,Gravel,40.68,-7.119
02/09/2023,Wimbledon,Road,405.97,78.3928
02/09/2023,Wimbledon,Mountain,1928.78,829.3754
02/09/2023,Dulwich,Road,18.568,-11.3234
02/09/2023,Dulwich,Mountain,43.1,11.206
02/09/2023,Chelsea,Gravel,15.97,4.4999
02/09/2023,Chelsea,Road,28.02,8.682
02/09/2023,Westminster,Gravel,1596.66,763.9632
02/09/2023,Westminster,Road,26.432,8.9208
02/09/2023,Westminster,Mountain,147.92,46.225
02/09/2023,Notting Hill,Road,1282.41,213.735
02/09/2023,Notting Hill,Mountain,215.976,-2.6997
02/09/2023,Mayfair,Road,16,5.6
02/09/2023,Fulham,Road,26.612,7.6068
02/09/2023,Fulham,Mountain,511.5,132.99
02/09/2023,Whitechapel,Gravel,85.696,40.9474
02/09/2023,Whitechapel,Road,18.9,9.072
02/09/2023,Brixton,Gravel,238.932,115.0872
02/09/2023,Brixton,Road,17.12,7.704
02/09/2023,Richmond,Gravel,201.584,12.599
02/09/2023,Richmond,Road,197.97,57.4113
02/09/2023,Richmond,Mountain,1199.8,323.946
02/09/2023,Peckham,Gravel,10.9,2.834
02/09/2023,Peckham,Road,235.92,-44.235
02/09/2023,Peckham,Mountain,352.38,81.0474
02/09/2023,Tottenham,Gravel,236.528,-2.9566
02/09/2023,Tottenham,Road,254.526,-93.3262
03/09/2023,Wimbledon,Road,100.8,21.42
03/09/2023,Wimbledon,Mountain,284.97,85.491
03/09/2023,Chelsea,Road,5.96,1.6688
03/09/2023,Chelsea,Mountain,5.56,2.224
03/09/2023,Westminster,Gravel,42.616,-68.1856
03/09/2023,Westminster,Mountain,82.56,28.896
03/09/2023,Shoreditch,Gravel,239.666,14.098
03/09/2023,Notting Hill,Mountain,272.565,6.0462
03/09/2023,Soho,Gravel,24.448,8.8624
03/09/2023,Fulham,Gravel,108.4,-105.69
03/09/2023,Brixton,Road,8.904,3.339
03/09/2023,Brixton,Mountain,419.4,201.312
04/09/2023,Wimbledon,Gravel,111,38.1148
04/09/2023,Chelsea,Gravel,31.568,7.5762
04/09/2023,Chelsea,Road,6.912,0.864
04/09/2023,Chelsea,Mountain,30.384,3.798
04/09/2023,Westminster,Gravel,531.256,133.3262
04/09/2023,Westminster,Road,99.882,-54.5832
04/09/2023,Shoreditch,Road,825.174,-117.882
04/09/2023,Notting Hill,Gravel,97.184,6.074
04/09/2023,Mayfair,Gravel,14.82,6.9654
04/09/2023,Brixton,Gravel,21.888,7.3728
04/09/2023,Brixton,Road,17.76,5.55
04/09/2023,Brixton,Mountain,12.96,6.2208
04/09/2023,Richmond,Gravel,5.56,1.7375
04/09/2023,Richmond,Mountain,43.176,15.1116
04/09/2023,Peckham,Gravel,655.734,170.4202
04/09/2023,Peckham,Road,54.32,0.5432
04/09/2023,Tottenham,Gravel,1478.272,92.392
04/09/2023,Tottenham,Road,1322.352,-99.1764
05/09/2023,Wimbledon,Gravel,89.568,-1.1196
05/09/2023,Chelsea,Gravel,71.96,7.196
05/09/2023,Chelsea,Mountain,2.78,0.7228
05/09/2023,Brixton,Gravel,15.552,5.4432
05/09/2023,Peckham,Mountain,147.184,-29.4368
07/09/2023,Wimbledon,Gravel,406.944,128.9143
07/09/2023,Dulwich,Road,81.568,7.1372
07/09/2023,Chelsea,Gravel,25.98,7.2744
07/09/2023,Westminster,Mountain,1585.797,751.3875
07/09/2023,Notting Hill,Gravel,161.568,-28.2744
07/09/2023,Soho,Gravel,4.896,1.6524
07/09/2023,Fulham,Gravel,309.12,93.9602
07/09/2023,Whitechapel,Gravel,29.24,9.8685
07/09/2023,Brixton,Gravel,72.412,31.9984
07/09/2023,Brixton,Mountain,73.008,26.4654
07/09/2023,Richmond,Gravel,582.272,81.6384
07/09/2023,Peckham,Gravel,37.68,2.355
07/09/2023,Peckham,Road,478.08,133.8624
08/09/2023,Wimbledon,Road,211.128,55.5297
08/09/2023,Westminster,Road,42.616,-68.1856
08/09/2023,Notting Hill,Road,213.43,-39.637
08/09/2023,Covent Garden,Road,319.984,107.9946
08/09/2023,Mayfair,Road,45.92,15.498
08/09/2023,Fulham,Road,21.184,-11.6512
08/09/2023,Brixton,Road,20.736,7.2576
08/09/2023,Richmond,Gravel,258.528,-47.3968
08/09/2023,Richmond,Mountain,158.376,13.8579
08/09/2023,Peckham,Road,65.12,16.9312
08/09/2023,Peckham,Mountain,61.68,5.397
08/09/2023,Tottenham,Gravel,765.625,-566.5625
09/09/2023,Wimbledon,Road,514.536,144.6252
09/09/2023,Dulwich,Road,11.176,0.8382
09/09/2023,Chelsea,Gravel,32.48,5.7904
09/09/2023,Chelsea,Road,4.672,1.5768
09/09/2023,Westminster,Gravel,11.118,-8.779
09/09/2023,Westminster,Road,7.539,-5.93
09/09/2023,Notting Hill,Gravel,243.92,-15.245
09/09/2023,Notting Hill,Road,141.372,-48.4704
09/09/2023,Soho,Gravel,17.48,8.2156
09/09/2023,Fulham,Gravel,80.248,-4.8496
09/09/2023,Fulham,Road,17.024,1.7024
09/09/2023,Whitechapel,Gravel,17.712,5.9778
09/09/2023,Whitechapel,Road,9.856,3.4496
09/09/2023,Brixton,Gravel,231.424,87.3352
09/09/2023,Brixton,Road,31.104,11.2752
09/09/2023,Richmond,Road,1931.958,-386.3916
09/09/2023,Peckham,Gravel,258.48,-3.231
09/09/2023,Peckham,Road,785.13,51.222
09/09/2023,Croydon,Gravel,8.832,-1.9872
10/09/2023,Wimbledon,Gravel,446.706,69.0018
10/09/2023,Dulwich,Gravel,58.17,21.8697
10/09/2023,Chelsea,Road,17.66,5.0822
10/09/2023,Westminster,Gravel,32.69,15.719
10/09/2023,Westminster,Road,7.184,2.245
10/09/2023,Westminster,Mountain,762.594,-1143.891
10/09/2023,Notting Hill,Road,362.352,27.1764
10/09/2023,Brixton,Gravel,43.66,20.7078
10/09/2023,Brixton,Road,85.056,28.7064
10/09/2023,Richmond,Gravel,259.896,-56.3108
10/09/2023,Richmond,Road,147.168,16.5564
10/09/2023,Peckham,Gravel,286.29,17.1774
11/09/2023,Dulwich,Gravel,671.736,180.8936
11/09/2023,Westminster,Gravel,1471.96,459.9875
11/09/2023,Notting Hill,Gravel,177.568,8.8784
11/09/2023,Notting Hill,Mountain,2054.272,256.784
11/09/2023,Soho,Mountain,22.18,10.8682
11/09/2023,Mayfair,Gravel,24.728,9.964
11/09/2023,Fulham,Gravel,66.864,17.6878
11/09/2023,Brixton,Gravel,121.536,53.1756
11/09/2023,Brixton,Road,19.44,9.3312
11/09/2023,Brixton,Mountain,197.62,91.1644
11/09/2023,Richmond,Gravel,79.96,-17.991
11/09/2023,Richmond,Road,143.952,17.994
11/09/2023,Tottenham,Gravel,512.19,-65.853
12/09/2023,Dulwich,Gravel,90.86,26.3494
12/09/2023,Westminster,Road,45.78,22.89
12/09/2023,Fulham,Gravel,8.36,3.0096
12/09/2023,Brixton,Gravel,301.19,145.3692
12/09/2023,Brixton,Road,45.36,21.7728
13/09/2023,Chelsea,Gravel,15.92,2.786
14/09/2023,Wimbledon,Road,895.944,190.3881
14/09/2023,Dulwich,Road,942.784,94.2784
14/09/2023,Chelsea,Gravel,70.95,18.447
14/09/2023,Chelsea,Mountain,29.95,8.6855
14/09/2023,Westminster,Gravel,22.194,-14.796
14/09/2023,Notting Hill,Gravel,113.372,-29.1528
14/09/2023,Notting Hill,Mountain,589.41,-6.549
14/09/2023,Fulham,Gravel,127.936,4.7976
14/09/2023,Whitechapel,Gravel,56.7,26.082
14/09/2023,Stratford,Gravel,253.755,-186.8575
14/09/2023,Brixton,Gravel,39.17,18.2794
14/09/2023,Brixton,Road,74.352,23.235
14/09/2023,Richmond,Mountain,1079.85,323.955
14/09/2023,Peckham,Mountain,70.98,3.549
15/09/2023,Wimbledon,Mountain,59.98,10.7964
15/09/2023,Dulwich,Gravel,108.96,30.5088
15/09/2023,Chelsea,Gravel,159.744,61.7672
15/09/2023,Westminster,Gravel,2897.712,1108.2462
15/09/2023,Shoreditch,Gravel,782.94,203.5644
15/09/2023,Notting Hill,Gravel,403.104,-20.7846
15/09/2023,Notting Hill,Road,512.96,143.6288
15/09/2023,Fulham,Gravel,529.9,105.98
15/09/2023,Fulham,Road,47.4,18.96
15/09/2023,Fulham,Mountain,35.56,12.0904
15/09/2023,Brixton,Gravel,163.96,59.4355
15/09/2023,Brixton,Road,31.872,11.5536
15/09/2023,Richmond,Gravel,733.51,64.1807
15/09/2023,Richmond,Road,395.94,102.9444
15/09/2023,Peckham,Road,81.96,0
15/09/2023,Peckham,Mountain,38.62,10.8136
15/09/2023,Tottenham,Mountain,300.904,11.2839
16/09/2023,Wimbledon,Gravel,119.96,34.1886
16/09/2023,Wimbledon,Mountain,18,3.24
16/09/2023,Chelsea,Road,5.98,1.5548
16/09/2023,Westminster,Gravel,541.638,-415.3706
16/09/2023,Soho,Gravel,17.568,6.3684
16/09/2023,Mayfair,Road,17.9,8.771
16/09/2023,Fulham,Gravel,22.512,2.2512
16/09/2023,Brixton,Gravel,20.544,6.42
16/09/2023,Brixton,Road,8.82,4.0572
16/09/2023,Brixton,Mountain,20.736,7.2576
16/09/2023,Richmond,Gravel,55.992,5.5992
17/09/2023,Wimbledon,Gravel,89.97,37.7874
17/09/2023,Chelsea,Mountain,9.912,3.2214
17/09/2023,Westminster,Road,48.144,16.7283
17/09/2023,Westminster,Mountain,5.8,-10.15
17/09/2023,Shoreditch,Road,1292.94,77.5764
17/09/2023,Notting Hill,Mountain,1042.35,110.8862
17/09/2023,Whitechapel,Road,14.4,7.056
17/09/2023,Stratford,Gravel,480,225.6
17/09/2023,Brixton,Gravel,12.96,6.3504
17/09/2023,Brixton,Road,164.88,80.7912
17/09/2023,Brixton,Mountain,106.32,49.9704
17/09/2023,Richmond,Mountain,1415.76,88.485
17/09/2023,Peckham,Gravel,34.05,9.534
17/09/2023,Peckham,Road,261.74,65.435
18/09/2023,Wimbledon,Gravel,101.34,8.1072
18/09/2023,Chelsea,Gravel,8.928,0.558
18/09/2023,Chelsea,Road,122.76,36.5634
18/09/2023,Westminster,Gravel,10.08,3.528
18/09/2023,Soho,Road,10.86,5.1042
18/09/2023,Soho,Mountain,114.848,35.89
18/09/2023,Fulham,Road,30.14,10.1494
18/09/2023,Brixton,Gravel,15.96,7.98
18/09/2023,Brixton,Road,507.29,240.3721
18/09/2023,Richmond,Road,507.66,146.2646
18/09/2023,Peckham,Gravel,47.584,-2.974
18/09/2023,Croydon,Road,34.48,9.9992
19/09/2023,Wimbledon,Gravel,89.584,4.4792
19/09/2023,Wimbledon,Road,149.95,31.4895
19/09/2023,Chelsea,Road,63.892,17.4716
19/09/2023,Chelsea,Mountain,35.4,13.452
19/09/2023,Westminster,Gravel,18.18,-13.938
19/09/2023,Westminster,Mountain,4.842,-3.3894
19/09/2023,Shoreditch,Road,72.588,-128.2388
19/09/2023,Fulham,Road,409.216,61.3824
19/09/2023,Brixton,Gravel,32.4,15.552
19/09/2023,Richmond,Gravel,471.92,29.495
19/09/2023,Richmond,Road,191.976,19.1976
19/09/2023,Peckham,Gravel,12.624,-2.5248
19/09/2023,Peckham,Road,95.616,9.5616
20/09/2023,Wimbledon,Gravel,345.41,137.9418
20/09/2023,Westminster,Gravel,49.464,20.9371
20/09/2023,Notting Hill,Gravel,5496.174,1011.7262
20/09/2023,Mayfair,Gravel,4.36,1.7876
20/09/2023,Brixton,Gravel,52.28,24.434
20/09/2023,Richmond,Gravel,1404.51,379.2177
20/09/2023,Peckham,Gravel,45.4,12.712
21/09/2023,Wimbledon,Gravel,151.96,41.5092
21/09/2023,Dulwich,Gravel,80.48,24.144
21/09/2023,Westminster,Gravel,34.362,-0.2538
21/09/2023,Brixton,Gravel,55.86,27.93
21/09/2023,Peckham,Road,15.51,3.8775
22/09/2023,Wimbledon,Gravel,1185.934,209.7334
22/09/2023,Wimbledon,Road,98.16,9.816
22/09/2023,Chelsea,Gravel,17.94,6.4584
22/09/2023,Westminster,Gravel,697.567,314.0029
22/09/2023,Westminster,Road,84.444,11.5664
22/09/2023,Shoreditch,Mountain,241.96,41.1332
22/09/2023,Soho,Road,13.392,5.022
22/09/2023,Fulham,Gravel,12.07,3.9831
22/09/2023,Fulham,Road,68.43,8.55
22/09/2023,Whitechapel,Mountain,27.72,13.3056
22/09/2023,Brixton,Gravel,12.96,6.2208
22/09/2023,Brixton,Road,247.02,119.9526
22/09/2023,Richmond,Gravel,391.98,113.6742
22/09/2023,Richmond,Road,86.97,25.2213
22/09/2023,Peckham,Mountain,67.4,17.524
22/09/2023,Croydon,Gravel,4685.696,-1043.1918
23/09/2023,Wimbledon,Gravel,539.894,166.7698
23/09/2023,Dulwich,Gravel,354.096,-115.6984
23/09/2023,Westminster,Gravel,105.664,35.0724
23/09/2023,Shoreditch,Gravel,180.588,-240.784
23/09/2023,Notting Hill,Gravel,594.816,59.4816
23/09/2023,Soho,Mountain,14.352,5.2026
23/09/2023,Fulham,Road,29.328,3.666
23/09/2023,Brixton,Gravel,496.376,198.6308
23/09/2023,Brixton,Road,9.248,3.3524
23/09/2023,Richmond,Gravel,39.984,-8.9964
23/09/2023,Peckham,Gravel,31.44,8.4888
24/09/2023,Wimbledon,Gravel,17.88,2.4585
24/09/2023,Wimbledon,Road,727.9,288.438
24/09/2023,Chelsea,Mountain,27,8.6736
24/09/2023,Westminster,Gravel,38.71,17.8066
24/09/2023,Westminster,Mountain,15.57,-11.418
24/09/2023,Notting Hill,Gravel,520.464,-14.8704
24/09/2023,Notting Hill,Road,603.92,181.176
24/09/2023,Fulham,Gravel,302.856,96.4038
24/09/2023,Whitechapel,Gravel,235.944,85.5297
24/09/2023,Whitechapel,Mountain,15.75,7.56
24/09/2023,Stratford,Road,506.28,177.198
24/09/2023,Brixton,Gravel,11.424,3.7128
24/09/2023,Brixton,Mountain,31.08,15.2292
24/09/2023,Richmond,Road,1768.03,344.1685
24/09/2023,Richmond,Mountain,1643.554,-189.8657
24/09/2023,Peckham,Gravel,40.29,10.0725
24/09/2023,Peckham,Mountain,15.51,3.8775
24/09/2023,Croydon,Mountain,7.3,2.19
25/09/2023,Wimbledon,Gravel,119.96,35.988
25/09/2023,Chelsea,Gravel,16.168,2.3738
25/09/2023,Westminster,Gravel,8.26,3.8822
25/09/2023,Westminster,Road,8.595,-6.303
25/09/2023,Notting Hill,Gravel,758.616,138.1647
25/09/2023,Soho,Road,24.448,8.8624
25/09/2023,Fulham,Gravel,47.12,20.7328
25/09/2023,Whitechapel,Gravel,20.7,9.936
25/09/2023,Peckham,Gravel,177.55,47.9385
25/09/2023,Peckham,Road,39.9,10.374
25/09/2023,Croydon,Road,190.896,-42.9516
26/09/2023,Chelsea,Mountain,2.224,0.556
26/09/2023,Westminster,Road,948.216,319.8099
26/09/2023,Notting Hill,Mountain,419.136,-57.6312
26/09/2023,Soho,Road,71.88,33.0648
26/09/2023,Fulham,Road,9.24,2.9568
26/09/2023,Brixton,Road,45.87,20.6415
28/09/2023,Wimbledon,Mountain,54.384,1.3596
28/09/2023,Dulwich,Mountain,209.792,26.224
28/09/2023,Westminster,Road,2.655,-1.8585
28/09/2023,Westminster,Mountain,76.776,-58.8616
28/09/2023,Fulham,Gravel,9.24,4.4352
28/09/2023,Fulham,Mountain,32.776,3.2776
28/09/2023,Brixton,Road,10.368,3.6288
28/09/2023,Brixton,Mountain,14.352,5.2026
28/09/2023,Peckham,Mountain,147.184,-29.4368
28/09/2023,Croydon,Gravel,1.744,-0.3488
29/09/2023,Wimbledon,Mountain,239.976,65.9934
29/09/2023,Dulwich,Gravel,97.84,25.4384
29/09/2023,Chelsea,Gravel,99.2,25.792
29/09/2023,Westminster,Gravel,46.672,16.3352
29/09/2023,Notting Hill,Gravel,72.784,0
29/09/2023,Notting Hill,Mountain,63.686,-15.4666
29/09/2023,Soho,Gravel,23.34,10.9698
29/09/2023,Soho,Road,7.98,3.9102
29/09/2023,Soho,Mountain,27.968,9.4392
29/09/2023,Mayfair,Gravel,35,16.8
29/09/2023,Fulham,Gravel,51.75,15.525
29/09/2023,Fulham,Mountain,21.248,7.4368
29/09/2023,Whitechapel,Mountain,7.968,2.5896
29/09/2023,Stratford,Mountain,336.51,44.868
29/09/2023,Brixton,Gravel,51.55,24.2285
29/09/2023,Brixton,Mountain,24,8.0832
29/09/2023,Peckham,Gravel,243.92,-54.882
29/09/2023,Peckham,Road,51.168,-6.396
29/09/2023,Croydon,Gravel,97.3,28.217
29/09/2023,Tottenham,Mountain,344.22,-189.321
30/09/2023,Wimbledon,Mountain,159.98,47.994
30/09/2023,Dulwich,Road,3.89,1.0114
30/09/2023,Westminster,Mountain,11.646,-17.469
30/09/2023,Whitechapel,Road,20.664,6.9741
30/09/2023,Brixton,Gravel,164.88,80.7912
30/09/2023,Brixton,Road,179.7,88.053
01/10/2023,Wimbledon,Mountain,104.75,21.9975
01/10/2023,Dulwich,Gravel,241.96,60.49
01/10/2023,Chelsea,Road,6.672,0.5004
01/10/2023,Westminster,Gravel,63.216,21.3534
01/10/2023,Westminster,Road,81.088,27.3672
01/10/2023,Notting Hill,Gravel,108.608,9.5032
01/10/2023,Notting Hill,Road,451.152,0
01/10/2023,Stratford,Mountain,1704.89,767.2005
01/10/2023,Brixton,Gravel,104.85,50.328
01/10/2023,Brixton,Road,111.28,54.3328
02/10/2023,Dulwich,Road,37.208,-94.8804
02/10/2023,Chelsea,Gravel,152.124,33.4957
02/10/2023,Westminster,Gravel,83.568,11.513
02/10/2023,Westminster,Mountain,173.716,-6.0906
02/10/2023,Shoreditch,Gravel,217.764,-384.7164
02/10/2023,Mayfair,Mountain,8.94,4.1124
02/10/2023,Fulham,Gravel,175.2,62.7228
02/10/2023,Fulham,Road,10.16,3.4544
02/10/2023,Fulham,Mountain,41.224,8.8255
02/10/2023,Stratford,Gravel,369.16,32.3015
02/10/2023,Brixton,Gravel,49.12,23.0864
02/10/2023,Brixton,Mountain,20.736,7.2576
02/10/2023,Richmond,Road,65.99,17.1574
02/10/2023,Richmond,Mountain,84.784,-20.1362
02/10/2023,Peckham,Mountain,1575.14,204.7682
02/10/2023,Croydon,Gravel,39.072,4.3956
02/10/2023,Tottenham,Mountain,2314.116,-1002.7836
03/10/2023,Wimbledon,Mountain,371.97,66.9546
03/10/2023,Dulwich,Gravel,17.92,1.12
03/10/2023,Chelsea,Road,20.64,2.322
03/10/2023,Chelsea,Mountain,6.63,3.1161
03/10/2023,Westminster,Gravel,1793.98,843.1706
03/10/2023,Fulham,Mountain,83.92,21.8192
03/10/2023,Brixton,Gravel,15.552,5.4432
03/10/2023,Peckham,Gravel,22.58,5.8708
03/10/2023,Tottenham,Road,171.288,-6.4233
04/10/2023,Fulham,Mountain,19.98,8.5914
05/10/2023,Wimbledon,Mountain,63.824,13.5626
05/10/2023,Dulwich,Road,79.624,17.6706
05/10/2023,Westminster,Mountain,135.648,46.2796
05/10/2023,Notting Hill,Road,877.932,-54.916
05/10/2023,Mayfair,Road,5214.86,1358.8436
05/10/2023,Fulham,Road,112.82,40.446
05/10/2023,Stratford,Road,5199.96,1351.9896
05/10/2023,Brixton,Mountain,61.96,27.882
05/10/2023,Richmond,Road,115.728,53.8241
05/10/2023,Richmond,Mountain,160.93,3.2186
05/10/2023,Tottenham,Road,268.312,33.0408
06/10/2023,Wimbledon,Mountain,319.96,115.1856
06/10/2023,Dulwich,Mountain,227.84,66.0736
06/10/2023,Chelsea,Gravel,28.496,3.0658
06/10/2023,Fulham,Mountain,41.96,2.9372
06/10/2023,Brixton,Gravel,150.18,72.0864
06/10/2023,Brixton,Road,40.99,20.0851
06/10/2023,Brixton,Mountain,54.98,25.8792
06/10/2023,Peckham,Gravel,290.336,32.6628
06/10/2023,Peckham,Mountain,344.91,10.3473
07/10/2023,Wimbledon,Gravel,1115.91,200.8638
07/10/2023,Westminster,Gravel,4.24,-6.36
07/10/2023,Westminster,Mountain,50.454,-33.636
07/10/2023,Shoreditch,Gravel,307.666,-14.4784
07/10/2023,Mayfair,Mountain,18.936,5.9175
07/10/2023,Richmond,Gravel,208.664,-1.9944
07/10/2023,Richmond,Mountain,222.384,16.6788
07/10/2023,Peckham,Gravel,85.52,22.2352
07/10/2023,Peckham,Mountain,580.672,65.3256
07/10/2023,Tottenham,Mountain,154.764,-36.1116
08/10/2023,Wimbledon,Road,275.96,121.6608
08/10/2023,Notting Hill,Gravel,145.764,3.2392
08/10/2023,Richmond,Road,103.192,11.6091
08/10/2023,Peckham,Road,83.44,11.5244
09/10/2023,Chelsea,Gravel,67.144,5.8751
09/10/2023,Westminster,Gravel,31.056,10.4814
09/10/2023,Shoreditch,Gravel,314.352,-15.7176
09/10/2023,Notting Hill,Gravel,254.058,-32.6646
09/10/2023,Fulham,Road,45.888,9.1776
09/10/2023,Brixton,Gravel,64.996,28.9798
09/10/2023,Tottenham,Road,719.095,-473.2698
10/10/2023,Westminster,Gravel,16.39,-26.23
10/10/2023,Notting Hill,Gravel,239.358,-47.8716
10/10/2023,Fulham,Gravel,14,-6.3
12/10/2023,Wimbledon,Gravel,480.84,135.702
12/10/2023,Wimbledon,Road,634.984,93.7006
12/10/2023,Wimbledon,Mountain,792.87,129.1161
12/10/2023,Chelsea,Gravel,5.88,1.5876
12/10/2023,Westminster,Road,79.872,29.952
12/10/2023,Westminster,Mountain,101.84,36.917
12/10/2023,Shoreditch,Gravel,2154.9,129.294
12/10/2023,Notting Hill,Mountain,254.604,-18.186
12/10/2023,Mayfair,Gravel,17.9,8.771
12/10/2023,Fulham,Gravel,40.48,17.4064
12/10/2023,Brixton,Gravel,9.96,4.6812
12/10/2023,Brixton,Mountain,18.336,6.4476
12/10/2023,Richmond,Mountain,369.544,27.7158
12/10/2023,Tottenham,Gravel,673.344,-76.9536
13/10/2023,Wimbledon,Road,209.94,39.8886
13/10/2023,Dulwich,Gravel,904.9,253.372
13/10/2023,Westminster,Gravel,96.784,-145.176
13/10/2023,Westminster,Road,5083.96,1906.485
13/10/2023,Fulham,Gravel,10.476,-6.8094
13/10/2023,Whitechapel,Gravel,11.07,5.2029
13/10/2023,Whitechapel,Road,24.84,8.694
13/10/2023,Brixton,Gravel,89.232,33.018
13/10/2023,Brixton,Road,29.824,9.984
13/10/2023,Richmond,Road,31.984,-7.996
13/10/2023,Peckham,Gravel,348.56,104.568
13/10/2023,Peckham,Road,59.712,5.9712
13/10/2023,Tottenham,Gravel,1504.52,346.0396
14/10/2023,Wimbledon,Gravel,46.36,15.2988
14/10/2023,Westminster,Mountain,78.512,-47.5584
14/10/2023,Fulham,Gravel,9.46,3.6894
15/10/2023,Chelsea,Road,11.68,4.2048
15/10/2023,Chelsea,Mountain,87.92,26.376
15/10/2023,Fulham,Road,22.72,9.3152
15/10/2023,Whitechapel,Gravel,14.73,7.2177
15/10/2023,Whitechapel,Road,165.7,76.222
15/10/2023,Brixton,Road,204.95,100.4255
15/10/2023,Tottenham,Road,510.24,6.378
16/10/2023,Wimbledon,Road,18.528,4.4004
16/10/2023,Westminster,Gravel,124.75,57.385
16/10/2023,Fulham,Road,547.3,175.136
16/10/2023,Stratford,Mountain,599.985,-479.988
16/10/2023,Brixton,Road,307.776,111.5688
16/10/2023,Tottenham,Road,1875.258,-968.8833
17/10/2023,Chelsea,Gravel,10.64,2.7664
17/10/2023,Brixton,Road,12.96,6.2208
17/10/2023,Richmond,Road,52.792,4.6193
17/10/2023,Peckham,Road,49.96,9.4924
19/10/2023,Chelsea,Road,123.256,9.2442
19/10/2023,Westminster,Gravel,41.696,10.346
19/10/2023,Westminster,Mountain,1633.188,-1306.5504
19/10/2023,Shoreditch,Gravel,328.3992,-91.7586
19/10/2023,Soho,Road,8.96,4.3008
19/10/2023,Fulham,Road,111.488,21.7454
19/10/2023,Whitechapel,Road,31.5,15.12
19/10/2023,Brixton,Road,23.68,7.4
19/10/2023,Brixton,Mountain,29.472,9.9468
19/10/2023,Richmond,Gravel,16.68,5.2125
19/10/2023,Richmond,Road,309.576,-56.7556
19/10/2023,Richmond,Mountain,19.44,9.33
19/10/2023,Peckham,Road,49.38,13.7145
19/10/2023,Tottenham,Gravel,91.275,-67.5435
19/10/2023,Tottenham,Road,24.368,-3.3506
20/10/2023,Chelsea,Gravel,17.808,5.2536
20/10/2023,Westminster,Gravel,145.85,70.008
20/10/2023,Westminster,Road,20.928,7.5864
20/10/2023,Fulham,Gravel,43.936,6.0412
20/10/2023,Whitechapel,Road,3.75,1.8
20/10/2023,Whitechapel,Mountain,24.55,12.0295
20/10/2023,Brixton,Gravel,46.632,21.2832
20/10/2023,Brixton,Road,14.352,4.485
20/10/2023,Brixton,Mountain,45.528,15.9348
20/10/2023,Richmond,Road,15.984,1.3986
20/10/2023,Peckham,Gravel,4.768,-0.7748
20/10/2023,Peckham,Road,665.408,66.5408
20/10/2023,Tottenham,Road,284.364,-75.8304
21/10/2023,Wimbledon,Road,28.4,6.745
21/10/2023,Dulwich,Gravel,23.992,-62.3792
21/10/2023,Dulwich,Mountain,161.568,16.1568
21/10/2023,Chelsea,Mountain,17.856,2.0088
21/10/2023,Westminster,Gravel,8.559,-6.5619
21/10/2023,Westminster,Road,60.72,29.922
21/10/2023,Westminster,Mountain,6.216,-4.9728
21/10/2023,Notting Hill,Road,478.48,47.848
21/10/2023,Notting Hill,Mountain,683.952,42.747
21/10/2023,Fulham,Mountain,45.696,5.1408
21/10/2023,Brixton,Road,5.184,1.8144
21/10/2023,Brixton,Mountain,4.064,1.3716
21/10/2023,Richmond,Gravel,329.988,-76.9972
21/10/2023,Richmond,Mountain,1439.92,374.3792
21/10/2023,Peckham,Gravel,71.376,-4.461
21/10/2023,Peckham,Road,909.12,9.0912
21/10/2023,Tottenham,Mountain,262.11,62.9064
22/10/2023,Chelsea,Mountain,36.44,12.0252
22/10/2023,Westminster,Gravel,3.168,-2.5344
22/10/2023,Notting Hill,Gravel,579.136,-28.9568
22/10/2023,Covent Garden,Mountain,11199.968,3919.9888
